;Kd2;Alpha
1147;0.00033985489812112196;1125.4415400115672
1148;0.015105929335820029;45445.26415886958
1149;0.00034952070047627396;1136.4785051752376
1150;0.0005503813063951258;1805.782021614728
1151;0.0016017590149320674;5085.376028526743
1152;0.0015045257937820126;4936.450801681953
1153;0.0003291950219706654;1047.2162387707026
1154;0.0014182136558740348;4894.215982927857
1155;0.0012893732961066367;4119.047985748582
1156;0.0008325274279040934;2759.136789590191
1157;0.00038439360953962154;1257.8203362792433
1158;0.0007573175874831678;2531.194957962561
1159;0.0006733542022537363;2334.079258384222
1160;0.00020910141312747692;800.3510187779023
1161;0.0004596503308732565;1547.1912911476395
1162;0.0004987285450413167;1689.4969542957904
1163;0.00044393786560668636;1587.1245294186103
1164;0.0005060376320766095;1752.6672216981256
1165;0.0003286950104491402;1124.1839700622734
1166;0.0009135551878053378;2999.5341206920807
1167;0.0006035749793134284;2136.4457076731037
1168;0.0027921538234046213;8508.063473807426
1169;0.00038027768171108173;1271.5284292967308
1170;0.0006933639361356256;2289.1862802355918
1171;0.00012461976586522282;452.24419950378694
1172;0.0003490583290784328;1222.8594112980825
1173;0.00026974336943054016;866.1233791229068
1174;0.0050451676717085045;17086.69078006461
1175;0.00037558442026548115;1243.4033642354573
1176;0.001150231967728511;3981.0654917238403
1177;0.0002716906831376753;932.533927571793
1178;0.00044424364995501714;1619.821652410303
1179;0.0001773170716290979;692.5546976219367
1180;0.00021500376576530367;753.3840438500295
1181;0.0002813014932849899;985.4096853774304
1182;0.0003942830634604203;1435.4007243931112
1183;0.00043309156581618615;1446.8150259543584
1184;0.0010983168660913287;3455.4055284984856
1185;0.00034730683221471925;1172.3284225766665
1186;0.0004179072199311718;1424.410425845381
1187;0.000578852402693961;1815.4391783950987
1188;0.0002494388301896621;882.0804773784873
1189;0.0006630859316953681;2228.6840603159435
1190;0.0004025721935227581;1406.3443819404702
1191;0.0004462904443312502;1525.9660711977533
1192;0.0020328921433697728;6066.260124174319
1193;0.00028386514479519575;1020.9355016559534
1194;0.00029407564603960927;1089.531878020054
1195;0.0004874782228267538;1749.9033176133696
1196;0.0002651899105687676;939.2519383017757
1197;0.00038514148806880394;1247.9886404615193
1198;0.00038263043233744564;1355.584729681213
1199;0.0008353504832686389;2818.560653119343
1200;0.00030750866284845056;1086.2206594538347
1201;0.0003190703568439113;1171.2234598806863
1202;0.0002145541830034304;771.0423684697272
